,Komen,Klasifikasi,kategori_id
656,"['tidak', 'henti', 'nangis', 'lihat', 'video', 'akhir', 'benar', 'benar', 'juang', 'orang', 'ibu', 'terima', 'kasih', 'mamauwi', 'ayah', 'freya', 'video', 'benar', 'benar', 'ingat', 'sadar', 'harus', 'bakti', 'orang', 'tua', 'sikap', 'lemah', 'lembut', 'bicara', 'kepada', 'tidak', 'sakit', 'rasa', 'sehat', 'sehat', 'mama', 'uwi', 'keluarga']",no cyberharassment,0
657,"['aku', 'rasa', 'kamu', 'uwik', 'lahirin', 'anak', 'dua', 'dipikirin', 'bukan', 'sakit', 'lahir', 'abang', 'gimana', 'tidur', 'bisa', 'tidak', 'mama', 'tidak', 'pernah', 'pisah']",no cyberharassment,0
658,"['mama', 'uwikk', 'alhamdulilah', 'aku', 'belum', 'nikah', 'langsung', 'merinding', 'lihat', 'video', 'moga', 'sehat', 'sehat', 'ilayyaa', 'nama', 'cantik', 'cantik', 'adik', 'bayi']",no cyberharassment,0
659,"['haru', 'lihat', 'moga', 'anak', 'dapat', 'imam', 'bijaksana', 'sayang']",no cyberharassment,0
660,"['aku', 'rasa', 'kamu', 'mawik', 'tinggal', 'juli', 'aku', 'lahir', 'anak', 'pertama', 'aku', 'normal', 'hihi', 'moga', 'sehat', 'selalu', 'mawik', 'keluarga', 'moga', 'adik', 'jadi', 'anak', 'salihah']",no cyberharassment,0
661,"['nangis', 'banget', 'awal', 'akhir', 'kakak', 'uwik', 'kakak', 'mput', 'ngasih', 'afirmasi', 'positif', 'adik', 'bayiknya', 'ngetik', 'nangis']",no cyberharassment,0
662,"['masyaallah', 'juang', 'hebat', 'banget', 'kak', 'dwi', 'aku', 'bulan', 'lebih', 'lahir', 'doain', 'kak', 'biar', 'sehat', 'terus', 'lancar', 'mudah', 'beri', 'selamat', 'saat', 'lahir', 'mudah', 'kak', 'dwi', 'adik', 'bayi', 'nya', 'sehat', 'terus']",no cyberharassment,0
663,"['masya', 'nangis', 'mama', 'uwik', 'hebat', 'adik', 'nya', 'pintar', 'papa', 'nya', 'hebat', 'jadi', 'contoh', 'baik', 'sehat', 'mama', 'adik', 'papa', 'sama', 'kak', 'freya', 'selamat', 'datang', 'dunia', 'adik']",no cyberharassment,0
664,"['barakallah', 'moga', 'jadi', 'anak', 'salihah', 'bakti', 'dua', 'orang', 'tua', 'sehat', 'panjang', 'umur', 'murah', 'rezeki', 'selamat', 'atas', 'lahir', 'bayi', 'illaya', 'vlog', 'benar', 'kandung', 'bawang']",no cyberharassment,0
665,"['turut', 'haru', 'tangis', 'doa', 'suami', 'dapat', 'zuriat', 'saleh', 'salihah', 'malaysia']",no cyberharassment,0
666,"['aku', 'mau', 'sholawatin', 'biar', 'bisa', 'asuh', 'anak', 'kayak', 'mama', 'uwikk', 'terus', 'bisa', 'punya', 'suami', 'kayak', 'ayah', 'mputt']",no cyberharassment,0
667,"['dengerin', 'freya', 'nya', 'bilang', 'oke', 'mama', 'oke', 'mama', 'malah', 'buat', 'nangis', 'baru', 'menit']",no cyberharassment,0
668,"['haru', 'selamat', 'baarokallahu', 'fiikum', 'mama', 'uwik', 'hebat', 'insyaa', 'segera', 'beri', 'sempat', 'rasa', 'apa', 'mama', 'uwik', 'rasa']",no cyberharassment,0
669,"['nangis', 'sengguk', 'tidak', 'ngerti', 'juang', 'orang', 'ibu']",no cyberharassment,0
670,"['nonton', 'ulang', 'kirain', 'tidak', 'bakal', 'nangis', 'kejer', 'nyata', 'tonton', 'buat', 'eyelinerku', 'berantak']",no cyberharassment,0
671,"['masyaallah', 'aku', 'ikut', 'nangis', 'bahagia', 'lihat', 'doain', 'teman', 'teman', 'aku', 'sekarang', 'hamil', 'moga', 'bayi', 'kandung', 'aku', 'sehat', 'wal', 'afiat', 'lancar', 'lahir']",no cyberharassment,0
672,"['panjang', 'video', 'shalawatan', 'pengin', 'banget', 'punya', 'hati', 'baik', 'tulus', 'mama', 'uwik', 'punya', 'suami', 'erti', 'tulus', 'ayah', 'mput', 'masyaallah']",no cyberharassment,0
673,"['ikut', 'nangis', 'haru', 'hari', 'kira', 'lahir', 'agustus', 'moga', 'dilancarin']",no cyberharassment,0
674,"['ikut', 'nangis', 'bahagia']",no cyberharassment,0
675,"['tidak', 'bisa', 'nonton', 'kayak', 'gin', 'haru']",no cyberharassment,0
676,"['keluarga', 'panutan', 'kalau', 'sudah', 'nikah', 'pengin', 'kayak']",no cyberharassment,0
677,"['masyaallah', 'tabarakallah', 'haru', 'banget', 'lihat', 'mama', 'uwi', 'alhamdulillah', 'inspirasi', 'banget', 'jadi', 'pengin', 'lahir', 'trauma', 'paling', 'buat', 'haru', 'selalu', 'nyebut', 'nama', 'terus', 'padhal', 'kalau', 'gelombang', 'cinta', 'datang', 'masyaallah', 'nikmat', 'barakallah', 'fiikum', 'mama', 'uwi']",no cyberharassment,0
678,"['alhamdulillah', 'maha', 'besar', 'senang', 'lihat', 'kakak', 'kakak', 'awal', 'santai', 'senang', 'saling', 'dukung', 'selalu', 'sebut', 'nama', 'libat', 'adik', 'bayi', 'interaksi', 'sakit', 'banget', 'sih', 'sudah', 'luar', 'biasa', 'inspiratif']",no cyberharassment,0
679,"['wah', 'freya', 'punya', 'adik', 'mantap', 'selamat', 'abang', 'putra', 'atas', 'lahir', 'putri', 'dua']",no cyberharassment,0
680,"['benar', 'banget', 'ibu', 'anak', 'mama', 'banget', 'tidur', 'tidak', 'mau', 'sama', 'ayah', 'mau', 'sama', 'mama', 'moga', 'bisa', 'usaha', 'tegar', 'mudah', 'salin', 'haru']",no cyberharassment,0
681,"['nangis', 'banget', 'walaupun', 'sudah', 'nonton', 'potong', 'instagram', 'tetap', 'nangis', 'dua', 'kali']",no cyberharassment,0
682,"['masyaallah', 'haru', 'sekali', 'jadi', 'ingat', 'waktu', 'lahir', 'doa', 'moga', 'kalau', 'beri', 'rezeki', 'hamil', 'bisa', 'mama', 'freya', 'ilayyaa', 'bisa', 'ikhlas', 'syukur', 'tetap', 'nikmat', 'jalan']",no cyberharassment,0
683,"['nangis', 'banget', 'lihat', 'moga', 'segera', 'beri', 'rezeki', 'orang', 'anak', 'aku', 'sekali', 'bisa', 'rasa', 'hamil', 'lahir', 'rawat', 'anak', 'kandung', 'sudah', 'hampir', 'aku', 'suami', 'nanti']",no cyberharassment,0
684,"['sholawatin', 'biar', 'semua', 'jadi', 'orang', 'tua', 'baik', 'anak', 'biar', 'bisa', 'kayak', 'sama', 'uwik', 'ayah', 'mput']",no cyberharassment,0
685,"['asli', 'ikut', 'nangis', 'ingat', 'mei', 'lalu', 'lahirin', 'anak', 'pertama', 'alhamdulillah', 'kontras', 'alami', 'masyaallah', 'nikmat', 'banget', 'induksi', 'kak', 'uwi', 'masyaallah', 'hebat', 'juang', 'lahir', 'buah', 'hati', 'tidak', 'pernah', 'lupa', 'semangat', 'selalu', 'kak', 'uwi', 'keluarga', 'sehat', 'selalu']",no cyberharassment,0
686,"['nangis', 'nontonnya', 'walaupun', 'aku', 'belum', 'karunia', 'anak', 'aku', 'ikut', 'rasa', 'juang', 'orang', 'ibu', 'mama', 'freya', 'hebat', 'moga', 'tahun', 'depan', 'usia', 'nikah', 'segera', 'ikan', 'percaya', 'anak']",no cyberharassment,0
687,"['aku', 'haru', 'nangis', 'nangis', 'lihat', 'sedikit', 'takut', 'hari', 'kira', 'lahir', 'akhir', 'agustus', 'moga', 'beri', 'lancar']",no cyberharassment,0
688,"['masyaallah', 'selamat', 'atas', 'lahir', 'anak', 'dua', 'tidak', 'henti', 'henti', 'nangis', 'bawang', 'sunggung', 'nikmat', 'gelombang', 'cinta', 'rasa', 'rupa', 'kala', 'anak', 'pertama', 'insyaallah', 'sedang', 'jalan', 'proses', 'tunggu', 'lahir', 'beda', 'sangat', 'jauh', 'tidak', 'teman', 'ibu', 'beliau', 'sudah', 'wafat', 'al', 'fatihah', 'ibu', 'cinta']",no cyberharassment,0
689,"['turut', 'bahagia', 'kak']",no cyberharassment,0
690,"['sehat', 'selalu', 'keluarga', 'mawik']",no cyberharassment,0
691,"['masyaallah', 'tabarakallah', 'moga', 'aku', 'segera', 'beri', 'rezeki', 'turun', 'nanti']",no cyberharassment,0
692,"['kenang', 'bulan', 'lalu', 'langsung', 'datang', 'elus', 'perut', 'sendiri', 'alhamdulillah', 'selamat', 'manjadi', 'ayah', 'ibu', 'dua', 'kali', 'selamat', 'jiwa', 'keluarga', 'adik', 'ilayya']",no cyberharassment,0
693,"['ikut', 'nangis', 'se', 'nangis', 'apa', 'bisa', 'mawik', 'kuat', 'banget', 'mawaik', 'mput', 'frey', 'frey', 'adik', 'bayik', 'sehat']",no cyberharassment,0
694,"['sudah', 'tidak', 'tahu', 'sudah', 'ngulang', 'berapa', 'kali', 'video', 'lihat', 'video', 'lahir', 'jadi', 'nangis', 'ingat', 'juang', 'sama', 'masyaallah', 'selamat', 'uwik', 'mput', 'kakak', 'freya', 'atas', 'lahir', 'adik', 'ilayya', 'moga', 'adik', 'jadi', 'anak', 'salihah', 'bahagia', 'selalu', 'moga', 'uwik', 'cepat', 'pulih']",no cyberharassment,0
695,"['ngerti', 'banget', 'rasa', 'mawiik', 'aku', 'mau', 'lahir', 'anak', 'dua', 'bayang', 'banget', 'harus', 'ninggalin', 'sih', 'kakak', 'awal', 'video', 'sudah', 'nangis', 'aku']",no cyberharassment,0
696,"['nangis', 'banget', 'alhamdulillah', 'mama', 'uwiii', 'ayah', 'mputtt', 'kalian', 'benar', 'inspirasi', 'aku', 'moga', 'kalian', 'semua', 'selalu', 'beri', 'berkah', 'sehat', 'cinta', 'banget', 'buat', 'kakak', 'ayak', 'adik', 'bayi']",no cyberharassment,0
697,"['moga', 'kelak', 'aku', 'rasa', 'juang', 'lewat', 'sama', 'jodoh', 'pilih']",no cyberharassment,0
698,"['nangis', 'kejer', 'banget', 'awal', 'nonton', 'akhir', 'masyaallah', 'selamat', 'kak', 'uwi', 'kak', 'mput', 'moga', 'kelak', 'bisa', 'pasang', 'hidup', 'kayak', 'kak', 'mput', 'tenang', 'jiwa', 'tutur', 'kata', 'bisa', 'buat', 'hati', 'adem', 'moga', 'aku', 'bisa', 'kuat', 'kayak', 'kak', 'uwik']",no cyberharassment,0
699,"['aku', 'hari', 'kira', 'lahir', 'lihat', 'kok', 'haru', 'banget', 'masya', 'benar', 'ngerasain', 'bakal', 'sabar', 'suami', 'siaga']",no cyberharassment,0
700,"['terngakak', 'mama', 'uwi', 'joget']",no cyberharassment,0
701,"['hari', 'bantu', 'orang', 'lahir', 'tidak', 'pernah', 'ikut', 'nangis', 'lihat', 'kak', 'uwik', 'lahir', 'kejer', 'terus', 'lahir', 'adik', 'bayi', 'masyaallah', 'moga', 'selalu', 'beri', 'sehat', 'lindung', 'kakak', 'uwik', 'keluarga']",no cyberharassment,0
702,"['aku', 'nangis', 'alhamdulillah', 'bayi', 'maminyaa', 'sehat', 'waalfiat', 'moga', 'cepat', 'pulih', 'ibu']",no cyberharassment,0
703,"['tidak', 'rasa', 'air', 'mata', 'tetes', 'momen', 'ibu', 'anum', 'video', 'panggil', 'moga', 'cepat', 'aku', 'ngerasain', 'hamil', 'lahir', 'sudah', 'kosong', 'mau', 'genap', 'dua', 'tahun']",no cyberharassment,0
704,"['sama', 'wik', 'bilang', 'takut', 'ketika', 'aku', 'ikut', 'nangis', 'tidak', 'bisa', 'bayangin', 'sudah', 'buka', 'sakit', 'masha']",no cyberharassment,0
705,"['video', 'kandung', 'bawang', 'sangat', 'banyak', 'hitung', 'hari', 'tunggu', 'hari', 'kira', 'lahir', 'moga', 'mudah']",no cyberharassment,0
706,"['haru', 'banget', 'tidak', 'rasa', 'mata', 'kaca', 'kaca', 'awal', 'video', 'terus', 'ikut', 'nangis', 'sudah', 'buka', 'lahir', 'mama', 'uwik', 'kuat', 'banget', 'masyaallah', 'ayah', 'mput', 'siaga', 'banget', 'selalu', 'mama', 'uwik', 'butuh', 'lihat', 'banget', 'sayang', 'sama', 'mama', 'uwik']",no cyberharassment,0
707,"['kak', 'putt', 'gridwallnya', 'beli', 'ayo', 'jawab', 'pacar', 'aku', 'nyariin', 'gituan', 'tidak', 'temu']",no cyberharassment,0
708,"['masyaa', 'moga', 'jadi', 'anak', 'salihah']",no cyberharassment,0
709,"['sabar', 'banget', 'pasang']",no cyberharassment,0
710,"['nangis', 'aku', 'nonton', 'sehat', 'selalu', 'ibu', 'keluarga']",no cyberharassment,0
711,"['terima', 'kasih', 'kak', 'uwik', 'kak', 'mput', 'sudah', 'jadi', 'insipirasi', 'buat', 'juang', 'hari', 'kira', 'lahir', 'sebentar', 'nikah', 'ajar', 'kerjasama', 'korban', 'masing', 'peran', 'hebat', 'tidak', 'rasa', 'nangis', 'sengguk', 'padahal', 'aku', 'bukan', 'siapa', 'kalian', 'emang', 'kalau', 'sudah', 'ngerasain', 'semua', 'cuma', 'pengin', 'keluarga', 'harmonis', 'anak', 'saleh', 'salihah', 'selamat', 'jalan', 'semua']",no cyberharassment,0
712,"['masyaallah', 'betapa', 'besar', 'kuasa', 'nangis', 'nontonnya', 'ngebayangin', 'lahir', 'moga', 'mudah']",no cyberharassment,0
713,"['mau', 'lahir', 'bulan', 'nangis', 'banget', 'masyaallah']",no cyberharassment,0
714,"['anak', 'pertama', 'cuma', 'beda', 'hari', 'lahir', 'nya', 'sama', 'kakak', 'freya', 'alhamdulillah', 'sekarang', 'masuk', 'usia', 'kandung', 'bulan', 'mudah', 'beri', 'lancar', 'sehat', 'hari', 'salin']",no cyberharassment,0
715,"['aku', 'sudah', 'punya', 'anak', 'juang', 'orang', 'ibu', 'lahir', 'tetap', 'nangis', 'jadi', 'ingat', 'dulu', 'lahir']",no cyberharassment,0
716,"['asli', 'nangis', 'banget', 'nonton', 'ingat', 'lahir', 'bayang', 'sakit', 'gelombang', 'cinta', 'kayak', 'mana']",no cyberharassment,0
717,"['haru', 'ingat', 'tahun', 'lalu', 'lahir']",no cyberharassment,0
718,"['lahir', 'anak', 'pertama', 'mulesnya', 'pakai', 'induksi', 'infus', 'nunggu', 'lama', 'mulas', 'nya', 'mantap', 'banget']",no cyberharassment,0
719,"['nangis', 'banget', 'haru', 'nonton', 'inshaaallah', 'bulan', 'aku', 'lahir', 'bismillah', 'moga', 'bisa', 'lahir', 'normal', 'anak', 'pertama', 'sehat', 'terus', 'mama', 'uwik', 'ayah', 'mput', 'freya', 'ilayya', 'terima', 'kasih', 'selalu', 'bagi', 'positif', 'buat', 'nonton', 'selalu', 'haru', 'semangat']",no cyberharassment,0
720,"['aku', 'nangis', 'moga', 'aku', 'bisa', 'kasih', 'sempat', 'rasa', 'sakit', 'kontraksi', 'sakit', 'lahir', 'rasa', 'tendang', 'dalam', 'perut', 'video']",no cyberharassment,0
721,"['lihat', 'video', 'mama', 'uwiii', 'jadi', 'ikut', 'nangis', 'haru', 'kerasaa', 'sini', 'hamil', 'nunggu', 'hari', 'kira', 'lahir', 'agustus', 'minta', 'doa', 'ibu']",no cyberharassment,0
722,"['sedih', 'banget', 'waktu', 'sudah', 'mau', 'lahir']",no cyberharassment,0
723,"['lihat', 'juang', 'mama', 'uwi', 'lahir', 'kayak', 'rasa', 'bulan', 'lalu', 'lahirin', 'anak', 'aku']",no cyberharassment,0
724,"['tiba', 'mata', 'panas', 'banget', 'terus', 'air', 'mata', 'jatuh', 'dong', 'haru', 'banget', 'selamat', 'akhir', 'freya', 'punya', 'adik']",no cyberharassment,0
725,"['video', 'lahir', 'terenyuh', 'buat', 'aku', 'sadar', 'betapa', 'besar', 'juang', 'ibu', 'lahir']",no cyberharassment,0
726,"['selamat', 'atas', 'lahir', 'anak', 'moga', 'sehat', 'selalu']",no cyberharassment,0
727,"['masya', 'mana', 'uwi', 'kuat', 'banget', 'nikmat', 'nya', 'aku', 'waktu', 'induksi', 'malah', 'tidak', 'rasa', 'apa']",no cyberharassment,0
728,"['masha', 'sehat', 'sehat', 'selalu', 'mawik', 'kakak', 'mput', 'keluarga', 'selamat', 'atas', 'lahir', 'mawik', 'hebat', 'cinta']",no cyberharassment,0
729,"['nangis', 'lihat', 'tahan', 'sakit', 'nya', 'aku', 'hari', 'kira', 'lahir', 'september', 'moga', 'bisa', 'normal', 'lancar']",no cyberharassment,0
730,"['selamat', 'datang', 'adik', 'ilayya']",no cyberharassment,0
731,"['mawik', 'ngeden', 'ikut', 'henti', 'nafas', 'dong']",no cyberharassment,0
732,"['tiada', 'daya', 'kuat', 'hendak', 'sudah', 'situ', 'ambyar', 'air', 'mata']",no cyberharassment,0
733,"['allah', 'ikut', 'sedih', 'senang', 'campur', 'aduk', 'allah', 'wanita', 'kuat']",no cyberharassment,0
734,"['haru', 'lihat', 'juang', 'mawik', 'aku', 'dulu', 'lahir', 'induksi', 'suami', 'suami', 'kerja', 'luar', 'kota', 'huhuhu', 'jalan', 'pulang', 'anak', 'keburu', 'lahir']",no cyberharassment,0
735,"['masyaallah', 'nontonnya', 'nangis', 'doa', 'dalam', 'hati', 'moga', 'ikan', 'aku', 'suami', 'sempat', 'buat', 'rasa', 'nikmat', 'hamil', 'lahir', 'besar', 'anak', 'anak', 'baarakallaahu', 'fiikum', 'mawik', 'ayah', 'mput', 'kakak', 'freya', 'adik', 'ilayya', 'moga', 'freya', 'ilayya', 'jadi', 'anak', 'salihah', 'hafal', 'qur', 'sejuk', 'pandang', 'dua', 'orangtuanya', 'jadi', 'tolong', 'dua', 'orangtuanya', 'baik', 'dunia', 'maupun', 'akhirat', 'kelak']",no cyberharassment,0
736,"['alhamdulillah', 'moga', 'jadi', 'anak', 'saleh', 'salihah']",no cyberharassment,0
737,"['nangis', 'banget', 'apa', 'aku', 'bisa', 'kuat', 'kakak', 'uwi']",no cyberharassment,0
738,"['bohong', 'bohong', 'paling', 'bawa', 'indomaret']",no cyberharassment,0
739,"['kamu', 'benar', 'inspirasi', 'abang', 'jadi', 'youtubers', 'tidak', 'perlu', 'mewah', 'cukup', 'sederhana', 'apa', 'ada', 'kamu', 'bisa', 'sukses', 'ikut', 'kamu', 'sekarang']",no cyberharassment,0
740,"['pak', 'bilang', 'malu', 'seimut', 'masyaallah']",no cyberharassment,0
741,"['undang', 'dong', 'pak', 'muhammad', 'malu', 'manis', 'nya', 'kamu', 'pak']",no cyberharassment,0
742,"['kata', 'siapa', 'tidak', 'inspirasi', 'perilaku', 'sikap', 'papa', 'bisa', 'ajar', 'orang', 'tua', 'dekat', 'peduli', 'sama', 'anak']",no cyberharassment,0
743,"['soal', 'konten', 'tulus', 'tulus', 'ngerjain', 'bapak', 'contoh', 'dekat', 'keluarga', 'banget', 'anak', 'sama', 'orang', 'tua', 'akrab', 'banget']",no cyberharassment,0
744,"['wah', 'benar', 'kun', 'fayakun', 'apa', 'dibercandain', 'jadi', 'nyata', 'mungkin', 'telah', 'corona', 'selesai', 'stasiun', 'tv', 'mau', 'ngewujudin', 'fj', 'tunjuk']",no cyberharassment,0
745,"['iya', 'ikut', 'jadi', 'kalau', 'mana', 'ikut', 'ikut', 'tidak', 'salah', 'sih']",no cyberharassment,0
746,"['haru', 'banyak', 'terima', 'kasih', 'dil', 'sama', 'ijabah', 'banyak']",no cyberharassment,0
747,"['abang', 'kamu', 'bukan', 'keluarga', 'tidak', 'abang', 'kamu', 'keluarga', 'ada', 'kecil', 'kamu', 'sudah', 'jadi', 'artis', 'abang', 'sikap', 'kamu', 'rasa', 'kamu', 'bukan', 'siapa', 'rasa', 'bukan', 'youtuber', 'bukan', 'selebgram', 'apa', 'salut', 'sih', 'abang', 'asli', 'panutan', 'baik', 'keluarga', 'pak', 'didik', 'anak', 'nya', 'semua', 'jadi', 'orang', 'rendah', 'hati', 'sehat', 'keluarga', 'kamu', 'semua', 'abang', 'anjay']",no cyberharassment,0
748,"['asli', 'aku', 'nangis', 'haru', 'tahu', 'dil', 'masyaallah', 'berkah', 'hidup', 'kamu', 'dil', 'sudah', 'nyenengin', 'orang', 'tua']",no cyberharassment,0
749,"['sumpah', 'abang', 'aku', 'baru', 'kali', 'lihat', 'keluarga', 'bahagia', 'aku', 'jadi', 'ikut', 'bahagia', 'padahal', 'kamu', 'bukan', 'siapa', 'aku', 'sukses', 'terus', 'kakak']",no cyberharassment,0
750,"['suka', 'banget', 'lihat', 'ekspresi', 'pak', 'bilang', 'malu']",no cyberharassment,0
751,"['buat', 'senang', 'nontonin', 'video', 'soal', 'entah', 'selalu', 'jadi', 'ikut', 'senang', 'gitu', 'kakak', 'nyenengin', 'mama', 'papa', 'cuma', 'buat', 'ketawa', 'kayak', 'nular', 'gitu', 'jadi', 'ikut', 'senyum', 'sama', 'reaksi', 'bahagia', 'mama', 'papa', 'kakak', 'terus', 'nular', 'pengin', 'bahagiain', 'orang', 'tua', 'sederhanaa', 'kayak', 'kakak', 'keren', 'kakak']",no cyberharassment,0
752,"['salur', 'bisa', 'buat', 'nangis', 'haru', 'pak', 'kata', 'alhamdulillah']",no cyberharassment,0
753,"['konten', 'abang', 'selalu', 'ngehibur', 'ketawa', 'bahak', 'bahak', 'kalau', 'ngehibur', 'orang', 'insya', 'bisa', 'pahala', 'abang', 'jangan', 'pernah', 'sombong', 'abang']",no cyberharassment,0
754,"['sayang', 'aku', 'telat', 'nonton', 'pak', 'bilang', 'alhamdulillah', 'angkat', 'tangan', 'aku', 'ingat', 'almarhum', 'papa', 'kalau', 'senang', 'aku', 'capai', 'masya', 'tabarakallah', 'dil', 'kamu', 'punya', 'orang', 'tua', 'lengkap', 'sehat', 'sehat', 'pak', 'keluarga']",no cyberharassment,0
755,"['bahak', 'bahak', 'banget', 'pak', 'muhammad', 'bilang', 'malu']",no cyberharassment,0
756,"['makan', 'sayur', 'asam', 'emas', 'maaf', 'banget', 'aku', 'bahak', 'bahak', 'abang', 'ngomong', 'gitu']",no cyberharassment,0
757,"['alhamdulillah', 'senang', 'lihat', 'pak', 'keluarga', 'ikut', 'senang', 'semangat', 'buat', 'fadhil', 'buat', 'konten', 'terus']",no cyberharassment,0
758,"['bahagia', 'selalu', 'keuarga', 'karunia', 'limpah', 'rezeki', 'umur', 'panjang', 'till', 'janah']",no cyberharassment,0
759,"['terima', 'kasih', 'banyak', 'dil', 'keluarga', 'masya', 'banyak', 'ajar', 'buat', 'aku', 'sendiri', 'kecil', 'aku', 'jadi', 'ikut', 'usaha', 'bahasa', 'baik', 'ucap', 'salam', 'ketemu', 'masuk', 'rumah']",no cyberharassment,0
760,"['gara', 'waktu', 'lelucon', 'ajak', 'makan', 'sama', 'sandiuno', 'tidak', 'tau', 'indomaret', 'arti', 'lelucon', 'pak', 'sandiuno', 'komentar', 'ajak', 'makan', 'sore', 'beneran', 'pak', 'tidak', 'percaya', 'awal', 'jera', 'lelucon', 'pak', 'bohong', 'bohong', 'paling', 'ajak', 'indomaret', 'aku', 'sepet', 'pak', 'jera', 'dikerjain', 'undang', 'beneran', 'akhir']",no cyberharassment,0
761,"['bahak', 'bahak', 'banget', 'om', 'bilang', 'malu']",no cyberharassment,0
762,"['benar', 'benar', 'buat', 'keluarga', 'banyak', 'untung', 'laku', 'nyebelin', 'kocak', 'buat', 'jengkel', 'pak', 'sukses', 'terus', 'abang', 'fadill']",no cyberharassment,0
763,"['kayak', 'bahagia', 'haru', 'gitu', 'mata', 'jadi', 'ikut', 'haru', 'bisa', 'bahagiain', 'orang', 'tua', 'moga', 'lancar', 'terus', 'rezeki', 'fadhil']",no cyberharassment,0
764,"['baru', 'luncur', 'salur', 'telah', 'nonton', 'youtube', 'rans', 'sama', 'pak', 'sandiaga', 'kocak', 'banget', 'keluarga', 'bakal', 'rajin', 'nonton', 'salur', 'sudah', 'hibur', 'banget']",no cyberharassment,0
765,"['haru', 'nontonnya', 'sukses', 'sehat', 'terus', 'pak', 'keluarga', 'keluarga', 'pak']",no cyberharassment,0
766,"['aku', 'haru', 'adil', 'terima', 'kasih', 'sudah', 'kasih', 'ajar', 'harga', 'khusus', 'buat', 'aku', 'kalau', 'beneran', 'harus', 'utamain', 'orang', 'tua', 'semua', 'harus', 'orang', 'tua', 'dulu', 'insyaallah', 'berkah', 'bahagia', 'sukses', 'selalu', 'adil']",no cyberharassment,0
767,"['cuma', 'youtube', 'abang', 'aku', 'jarang', 'lihat', 'komentar', 'negatif', 'keluarga', 'apa', 'ada', 'banget', 'agama']",no cyberharassment,0
768,"['bahak', 'bahak', 'pak', 'mohon', 'maaf', 'gara', 'ngerjain']",no cyberharassment,0
769,"['cek', 'email', 'pak', 'sandiuno', 'bohong', 'pak', 'muhamad', 'aku', 'kepret', 'udeh', 'kamu', 'san']",no cyberharassment,0
770,"['benar', 'benar', 'konten', 'hibur', 'tidak', 'pamerin', 'harta', 'konten', 'benar', 'benar', 'konten', 'punya', 'niat', 'hibur', 'orang', 'terus', 'karya', 'adil', 'pak']",no cyberharassment,0
771,"['suka', 'jangan', 'lupa', 'buat', 'konten', 'siap', 'keluarga', 'belum', 'tambah', 'dalam', 'jalan', 'rumah', 'pak', 'salam', 'buat', 'pak', 'sehat', 'pak']",no cyberharassment,0
772,"['alhamdulillah', 'kakak', 'bisa', 'bahagiain', 'orang', 'tua', 'keluarga']",no cyberharassment,0
773,"['emang', 'maha', 'baik', 'apa', 'kakak', 'mau', 'besok', 'langsung', 'wujud', 'sehat', 'sukses', 'selalu', 'kakak']",no cyberharassment,0
774,"['jujur', 'konten', 'kak', 'sama', 'pak', 'sangat', 'hibur']",no cyberharassment,0
775,"['senang', 'banget', 'lihat', 'haru', 'nonton', 'kali', 'tetap', 'haru']",no cyberharassment,0
776,"['biasa', 'teriak', 'teriak', 'atas', 'halo', 'orang', 'sumpah', 'bahak', 'bahak']",no cyberharassment,0
777,"['yeay', 'akhir', 'nya', 'konten', 'buat', 'om', 'bakal', 'adain', 'beneran', 'seru', 'banget']",no cyberharassment,0
